	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
172	2020-01-17 04:00:00	1579230000	2.4	172	2020-01-10 00:00:00	2020-01-17 04:00:00	1579230000	-2.7
173	2020-01-17 05:00:00	1579233600	2.3	173	2020-01-10 00:00:00	2020-01-17 05:00:00	1579233600	-3.4
174	2020-01-17 06:00:00	1579237200	2.3	174	2020-01-10 00:00:00	2020-01-17 06:00:00	1579237200	-3.3
175	2020-01-17 07:00:00	1579240800	2.4	175	2020-01-10 00:00:00	2020-01-17 07:00:00	1579240800	-3.1
176	2020-01-17 08:00:00	1579244400	2.6	176	2020-01-10 00:00:00	2020-01-17 08:00:00	1579244400	-2.1
177	2020-01-17 09:00:00	1579248000	3.3	177	2020-01-10 00:00:00	2020-01-17 09:00:00	1579248000	-0.7
178	2020-01-17 10:00:00	1579251600	4.2	178	2020-01-10 00:00:00	2020-01-17 10:00:00	1579251600	0.2
179	2020-01-17 11:00:00	1579255200	4.6	179	2020-01-10 00:00:00	2020-01-17 11:00:00	1579255200	0.2
180	2020-01-17 12:00:00	1579258800	5.1	180	2020-01-10 00:00:00	2020-01-17 12:00:00	1579258800	0.2
181	2020-01-17 13:00:00	1579262400	5.2	181	2020-01-10 00:00:00	2020-01-17 13:00:00	1579262400	0.1
182	2020-01-17 14:00:00	1579266000	5.0	182	2020-01-10 00:00:00	2020-01-17 14:00:00	1579266000	0.5
183	2020-01-17 15:00:00	1579269600	4.7	183	2020-01-10 00:00:00	2020-01-17 15:00:00	1579269600	0.7
184	2020-01-17 16:00:00	1579273200	4.4	184	2020-01-10 00:00:00	2020-01-17 16:00:00	1579273200	1.0
185	2020-01-17 17:00:00	1579276800	4.1	185	2020-01-10 00:00:00	2020-01-17 17:00:00	1579276800	1.1
186	2020-01-17 18:00:00	1579280400	4.0	186	2020-01-10 00:00:00	2020-01-17 18:00:00	1579280400	1.3
187	2020-01-17 19:00:00	1579284000	3.8	187	2020-01-10 00:00:00	2020-01-17 19:00:00	1579284000	1.7
188	2020-01-17 20:00:00	1579287600	3.8	188	2020-01-10 00:00:00	2020-01-17 20:00:00	1579287600	1.9
189	2020-01-17 21:00:00	1579291200	3.7	189	2020-01-10 00:00:00	2020-01-17 21:00:00	1579291200	1.8
190	2020-01-17 22:00:00	1579294800	3.6	190	2020-01-10 00:00:00	2020-01-17 22:00:00	1579294800	1.5
191	2020-01-17 23:00:00	1579298400	3.5	191	2020-01-10 00:00:00	2020-01-17 23:00:00	1579298400	1.1
192	2020-01-18 00:00:00	1579302000	3.5	192	2020-01-10 00:00:00	2020-01-18 00:00:00	1579302000	0.7
193	2020-01-18 01:00:00	1579305600	3.4	193	2020-01-10 00:00:00	2020-01-18 01:00:00	1579305600	0.7
194	2020-01-18 02:00:00	1579309200	3.2	194	2020-01-10 00:00:00	2020-01-18 02:00:00	1579309200	0.3
195	2020-01-18 03:00:00	1579312800	3.1	195	2020-01-10 00:00:00	2020-01-18 03:00:00	1579312800	0.0
196	2020-01-18 04:00:00	1579316400	3.2	196	2020-01-10 00:00:00	2020-01-18 04:00:00	1579316400	0.3
