	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
117	2020-01-14 21:00:00	1579032000	8.4	117	2020-01-10 00:00:00	2020-01-14 21:00:00	1579032000	11.8
118	2020-01-14 22:00:00	1579035600	8.7	118	2020-01-10 00:00:00	2020-01-14 22:00:00	1579035600	11.8
119	2020-01-14 23:00:00	1579039200	8.7	119	2020-01-10 00:00:00	2020-01-14 23:00:00	1579039200	11.7
120	2020-01-15 00:00:00	1579042800	8.7	120	2020-01-10 00:00:00	2020-01-15 00:00:00	1579042800	11.2
121	2020-01-15 01:00:00	1579046400	8.9	121	2020-01-10 00:00:00	2020-01-15 01:00:00	1579046400	10.9
122	2020-01-15 02:00:00	1579050000	9.0	122	2020-01-10 00:00:00	2020-01-15 02:00:00	1579050000	10.7
123	2020-01-15 03:00:00	1579053600	9.0	123	2020-01-10 00:00:00	2020-01-15 03:00:00	1579053600	10.7
124	2020-01-15 04:00:00	1579057200	9.1	124	2020-01-10 00:00:00	2020-01-15 04:00:00	1579057200	10.1
125	2020-01-15 05:00:00	1579060800	9.0	125	2020-01-10 00:00:00	2020-01-15 05:00:00	1579060800	9.7
126	2020-01-15 06:00:00	1579064400	8.9	126	2020-01-10 00:00:00	2020-01-15 06:00:00	1579064400	9.0
127	2020-01-15 07:00:00	1579068000	8.5	127	2020-01-10 00:00:00	2020-01-15 07:00:00	1579068000	8.6
128	2020-01-15 08:00:00	1579071600	8.5	128	2020-01-10 00:00:00	2020-01-15 08:00:00	1579071600	8.0
129	2020-01-15 09:00:00	1579075200	8.5	129	2020-01-10 00:00:00	2020-01-15 09:00:00	1579075200	7.6
130	2020-01-15 10:00:00	1579078800	8.6	130	2020-01-10 00:00:00	2020-01-15 10:00:00	1579078800	7.4
131	2020-01-15 11:00:00	1579082400	8.9	131	2020-01-10 00:00:00	2020-01-15 11:00:00	1579082400	7.7
132	2020-01-15 12:00:00	1579086000	9.3	132	2020-01-10 00:00:00	2020-01-15 12:00:00	1579086000	7.5
133	2020-01-15 13:00:00	1579089600	9.6	133	2020-01-10 00:00:00	2020-01-15 13:00:00	1579089600	7.8
134	2020-01-15 14:00:00	1579093200	9.6	134	2020-01-10 00:00:00	2020-01-15 14:00:00	1579093200	7.9
135	2020-01-15 15:00:00	1579096800	9.4	135	2020-01-10 00:00:00	2020-01-15 15:00:00	1579096800	8.2
136	2020-01-15 16:00:00	1579100400	8.6	136	2020-01-10 00:00:00	2020-01-15 16:00:00	1579100400	7.5
137	2020-01-15 17:00:00	1579104000	8.2	137	2020-01-10 00:00:00	2020-01-15 17:00:00	1579104000	6.8
138	2020-01-15 18:00:00	1579107600	7.7	138	2020-01-10 00:00:00	2020-01-15 18:00:00	1579107600	6.5
139	2020-01-15 19:00:00	1579111200	7.5	139	2020-01-10 00:00:00	2020-01-15 19:00:00	1579111200	6.0
140	2020-01-15 20:00:00	1579114800	7.3	140	2020-01-10 00:00:00	2020-01-15 20:00:00	1579114800	5.7
141	2020-01-15 21:00:00	1579118400	7.1	141	2020-01-10 00:00:00	2020-01-15 21:00:00	1579118400	5.7
142	2020-01-15 22:00:00	1579122000	6.9	142	2020-01-10 00:00:00	2020-01-15 22:00:00	1579122000	5.6
143	2020-01-15 23:00:00	1579125600	6.9	143	2020-01-10 00:00:00	2020-01-15 23:00:00	1579125600	5.5
144	2020-01-16 00:00:00	1579129200	6.6	144	2020-01-10 00:00:00	2020-01-16 00:00:00	1579129200	5.9
145	2020-01-16 01:00:00	1579132800	6.3	145	2020-01-10 00:00:00	2020-01-16 01:00:00	1579132800	6.0
146	2020-01-16 02:00:00	1579136400	6.3	146	2020-01-10 00:00:00	2020-01-16 02:00:00	1579136400	6.2
147	2020-01-16 03:00:00	1579140000	6.1	147	2020-01-10 00:00:00	2020-01-16 03:00:00	1579140000	6.3
148	2020-01-16 04:00:00	1579143600	6.0	148	2020-01-10 00:00:00	2020-01-16 04:00:00	1579143600	6.3
149	2020-01-16 05:00:00	1579147200	5.7	149	2020-01-10 00:00:00	2020-01-16 05:00:00	1579147200	6.2
150	2020-01-16 06:00:00	1579150800	5.7	150	2020-01-10 00:00:00	2020-01-16 06:00:00	1579150800	6.3
151	2020-01-16 07:00:00	1579154400	5.9	151	2020-01-10 00:00:00	2020-01-16 07:00:00	1579154400	6.4
152	2020-01-16 08:00:00	1579158000	5.9	152	2020-01-10 00:00:00	2020-01-16 08:00:00	1579158000	6.5
153	2020-01-16 09:00:00	1579161600	6.1	153	2020-01-10 00:00:00	2020-01-16 09:00:00	1579161600	6.9
154	2020-01-16 10:00:00	1579165200	6.4	154	2020-01-10 00:00:00	2020-01-16 10:00:00	1579165200	7.6
155	2020-01-16 11:00:00	1579168800	7.1	155	2020-01-10 00:00:00	2020-01-16 11:00:00	1579168800	8.2
156	2020-01-16 12:00:00	1579172400	8.0	156	2020-01-10 00:00:00	2020-01-16 12:00:00	1579172400	9.4
157	2020-01-16 13:00:00	1579176000	8.2	157	2020-01-10 00:00:00	2020-01-16 13:00:00	1579176000	9.7
158	2020-01-16 14:00:00	1579179600	8.3	158	2020-01-10 00:00:00	2020-01-16 14:00:00	1579179600	9.8
159	2020-01-16 15:00:00	1579183200	8.0	159	2020-01-10 00:00:00	2020-01-16 15:00:00	1579183200	10.3
160	2020-01-16 16:00:00	1579186800	7.8	160	2020-01-10 00:00:00	2020-01-16 16:00:00	1579186800	10.0
161	2020-01-16 17:00:00	1579190400	7.4	161	2020-01-10 00:00:00	2020-01-16 17:00:00	1579190400	10.0
162	2020-01-16 18:00:00	1579194000	7.1	162	2020-01-10 00:00:00	2020-01-16 18:00:00	1579194000	10.3
163	2020-01-16 19:00:00	1579197600	6.7	163	2020-01-10 00:00:00	2020-01-16 19:00:00	1579197600	10.2
164	2020-01-16 20:00:00	1579201200	6.6	164	2020-01-10 00:00:00	2020-01-16 20:00:00	1579201200	10.0
165	2020-01-16 21:00:00	1579204800	6.4	165	2020-01-10 00:00:00	2020-01-16 21:00:00	1579204800	9.9
166	2020-01-16 22:00:00	1579208400	6.2	166	2020-01-10 00:00:00	2020-01-16 22:00:00	1579208400	9.8
167	2020-01-16 23:00:00	1579212000	6.0	167	2020-01-10 00:00:00	2020-01-16 23:00:00	1579212000	9.5
168	2020-01-17 00:00:00	1579215600	5.9	168	2020-01-10 00:00:00	2020-01-17 00:00:00	1579215600	9.1
169	2020-01-17 01:00:00	1579219200	5.8	169	2020-01-10 00:00:00	2020-01-17 01:00:00	1579219200	8.8
170	2020-01-17 02:00:00	1579222800	5.2	170	2020-01-10 00:00:00	2020-01-17 02:00:00	1579222800	8.6
171	2020-01-17 03:00:00	1579226400	5.4	171	2020-01-10 00:00:00	2020-01-17 03:00:00	1579226400	8.5
172	2020-01-17 04:00:00	1579230000	5.3	172	2020-01-10 00:00:00	2020-01-17 04:00:00	1579230000	8.2
173	2020-01-17 05:00:00	1579233600	5.3	173	2020-01-10 00:00:00	2020-01-17 05:00:00	1579233600	8.1
174	2020-01-17 06:00:00	1579237200	5.1	174	2020-01-10 00:00:00	2020-01-17 06:00:00	1579237200	7.9
175	2020-01-17 07:00:00	1579240800	4.8	175	2020-01-10 00:00:00	2020-01-17 07:00:00	1579240800	7.8
176	2020-01-17 08:00:00	1579244400	4.9	176	2020-01-10 00:00:00	2020-01-17 08:00:00	1579244400	7.8
177	2020-01-17 09:00:00	1579248000	4.9	177	2020-01-10 00:00:00	2020-01-17 09:00:00	1579248000	7.7
178	2020-01-17 10:00:00	1579251600	5.5	178	2020-01-10 00:00:00	2020-01-17 10:00:00	1579251600	8.0
179	2020-01-17 11:00:00	1579255200	6.2	179	2020-01-10 00:00:00	2020-01-17 11:00:00	1579255200	8.4
180	2020-01-17 12:00:00	1579258800	6.8	180	2020-01-10 00:00:00	2020-01-17 12:00:00	1579258800	8.7
181	2020-01-17 13:00:00	1579262400	7.0	181	2020-01-10 00:00:00	2020-01-17 13:00:00	1579262400	8.2
182	2020-01-17 14:00:00	1579266000	7.0	182	2020-01-10 00:00:00	2020-01-17 14:00:00	1579266000	7.5
183	2020-01-17 15:00:00	1579269600	7.0	183	2020-01-10 00:00:00	2020-01-17 15:00:00	1579269600	7.0
184	2020-01-17 16:00:00	1579273200	6.3	184	2020-01-10 00:00:00	2020-01-17 16:00:00	1579273200	5.9
185	2020-01-17 17:00:00	1579276800	5.8	185	2020-01-10 00:00:00	2020-01-17 17:00:00	1579276800	5.1
186	2020-01-17 18:00:00	1579280400	5.3	186	2020-01-10 00:00:00	2020-01-17 18:00:00	1579280400	4.8
