	forecast_timestamp	forecast_unix_timestamp	forecast_temperature	forecast_hours_ahead	forecast_current_timestamp	history_timestamp	history_unix_timestamp	history_temperature
121	2020-01-15 01:00:00	1579046400	6.3	121	2020-01-10 00:00:00	2020-01-15 01:00:00	1579046400	6.1
122	2020-01-15 02:00:00	1579050000	6.5	122	2020-01-10 00:00:00	2020-01-15 02:00:00	1579050000	6.1
123	2020-01-15 03:00:00	1579053600	6.6	123	2020-01-10 00:00:00	2020-01-15 03:00:00	1579053600	6.7
124	2020-01-15 04:00:00	1579057200	6.5	124	2020-01-10 00:00:00	2020-01-15 04:00:00	1579057200	6.7
125	2020-01-15 05:00:00	1579060800	6.5	125	2020-01-10 00:00:00	2020-01-15 05:00:00	1579060800	6.7
126	2020-01-15 06:00:00	1579064400	6.4	126	2020-01-10 00:00:00	2020-01-15 06:00:00	1579064400	6.7
127	2020-01-15 07:00:00	1579068000	6.2	127	2020-01-10 00:00:00	2020-01-15 07:00:00	1579068000	6.7
128	2020-01-15 08:00:00	1579071600	6.1	128	2020-01-10 00:00:00	2020-01-15 08:00:00	1579071600	6.7
129	2020-01-15 09:00:00	1579075200	5.9	129	2020-01-10 00:00:00	2020-01-15 09:00:00	1579075200	6.7
130	2020-01-15 10:00:00	1579078800	6.0	130	2020-01-10 00:00:00	2020-01-15 10:00:00	1579078800	6.1
131	2020-01-15 11:00:00	1579082400	6.1	131	2020-01-10 00:00:00	2020-01-15 11:00:00	1579082400	5.6
132	2020-01-15 12:00:00	1579086000	6.2	132	2020-01-10 00:00:00	2020-01-15 12:00:00	1579086000	6.7
133	2020-01-15 13:00:00	1579089600	7.0	133	2020-01-10 00:00:00	2020-01-15 13:00:00	1579089600	7.2
134	2020-01-15 14:00:00	1579093200	7.9	134	2020-01-10 00:00:00	2020-01-15 14:00:00	1579093200	8.3
135	2020-01-15 15:00:00	1579096800	8.8	135	2020-01-10 00:00:00	2020-01-15 15:00:00	1579096800	8.9
136	2020-01-15 16:00:00	1579100400	9.1	136	2020-01-10 00:00:00	2020-01-15 16:00:00	1579100400	9.4
137	2020-01-15 17:00:00	1579104000	9.5	137	2020-01-10 00:00:00	2020-01-15 17:00:00	1579104000	10.0
138	2020-01-15 18:00:00	1579107600	9.8	138	2020-01-10 00:00:00	2020-01-15 18:00:00	1579107600	10.6
139	2020-01-15 19:00:00	1579111200	10.0	139	2020-01-10 00:00:00	2020-01-15 19:00:00	1579111200	10.6
140	2020-01-15 20:00:00	1579114800	10.1	140	2020-01-10 00:00:00	2020-01-15 20:00:00	1579114800	10.6
141	2020-01-15 21:00:00	1579118400	10.3	141	2020-01-10 00:00:00	2020-01-15 21:00:00	1579118400	10.0
142	2020-01-15 22:00:00	1579122000	9.8	142	2020-01-10 00:00:00	2020-01-15 22:00:00	1579122000	6.7
143	2020-01-15 23:00:00	1579125600	9.2	143	2020-01-10 00:00:00	2020-01-15 23:00:00	1579125600	5.6
144	2020-01-16 00:00:00	1579129200	8.7	144	2020-01-10 00:00:00	2020-01-16 00:00:00	1579129200	5.6
145	2020-01-16 01:00:00	1579132800	8.7	145	2020-01-10 00:00:00	2020-01-16 01:00:00	1579132800	7.2
146	2020-01-16 02:00:00	1579136400	8.7	146	2020-01-10 00:00:00	2020-01-16 02:00:00	1579136400	5.6
147	2020-01-16 03:00:00	1579140000	8.7	147	2020-01-10 00:00:00	2020-01-16 03:00:00	1579140000	6.1
148	2020-01-16 04:00:00	1579143600	8.3	148	2020-01-10 00:00:00	2020-01-16 04:00:00	1579143600	7.2
149	2020-01-16 05:00:00	1579147200	7.8	149	2020-01-10 00:00:00	2020-01-16 05:00:00	1579147200	7.2
150	2020-01-16 06:00:00	1579150800	7.4	150	2020-01-10 00:00:00	2020-01-16 06:00:00	1579150800	7.8
151	2020-01-16 07:00:00	1579154400	7.4	151	2020-01-10 00:00:00	2020-01-16 07:00:00	1579154400	7.8
152	2020-01-16 08:00:00	1579158000	7.4	152	2020-01-10 00:00:00	2020-01-16 08:00:00	1579158000	7.8
153	2020-01-16 09:00:00	1579161600	7.4	153	2020-01-10 00:00:00	2020-01-16 09:00:00	1579161600	7.8
154	2020-01-16 10:00:00	1579165200	7.2	154	2020-01-10 00:00:00	2020-01-16 10:00:00	1579165200	7.8
155	2020-01-16 11:00:00	1579168800	7.0	155	2020-01-10 00:00:00	2020-01-16 11:00:00	1579168800	7.2
156	2020-01-16 12:00:00	1579172400	6.8	156	2020-01-10 00:00:00	2020-01-16 12:00:00	1579172400	7.2
157	2020-01-16 13:00:00	1579176000	7.4	157	2020-01-10 00:00:00	2020-01-16 13:00:00	1579176000	8.3
158	2020-01-16 14:00:00	1579179600	8.0	158	2020-01-10 00:00:00	2020-01-16 14:00:00	1579179600	10.0
159	2020-01-16 15:00:00	1579183200	8.7	159	2020-01-10 00:00:00	2020-01-16 15:00:00	1579183200	8.9
160	2020-01-16 16:00:00	1579186800	8.7	160	2020-01-10 00:00:00	2020-01-16 16:00:00	1579186800	9.4
161	2020-01-16 17:00:00	1579190400	8.8	161	2020-01-10 00:00:00	2020-01-16 17:00:00	1579190400	9.4
162	2020-01-16 18:00:00	1579194000	8.9	162	2020-01-10 00:00:00	2020-01-16 18:00:00	1579194000	8.3
163	2020-01-16 19:00:00	1579197600	8.7	163	2020-01-10 00:00:00	2020-01-16 19:00:00	1579197600	8.3
164	2020-01-16 20:00:00	1579201200	8.6	164	2020-01-10 00:00:00	2020-01-16 20:00:00	1579201200	3.9
165	2020-01-16 21:00:00	1579204800	8.4	165	2020-01-10 00:00:00	2020-01-16 21:00:00	1579204800	5.6
166	2020-01-16 22:00:00	1579208400	7.6	166	2020-01-10 00:00:00	2020-01-16 22:00:00	1579208400	4.4
167	2020-01-16 23:00:00	1579212000	6.7	167	2020-01-10 00:00:00	2020-01-16 23:00:00	1579212000	3.9
168	2020-01-17 00:00:00	1579215600	5.9	168	2020-01-10 00:00:00	2020-01-17 00:00:00	1579215600	3.9
169	2020-01-17 01:00:00	1579219200	5.9	169	2020-01-10 00:00:00	2020-01-17 01:00:00	1579219200	3.3
170	2020-01-17 02:00:00	1579222800	5.8	170	2020-01-10 00:00:00	2020-01-17 02:00:00	1579222800	2.8
171	2020-01-17 03:00:00	1579226400	5.8	171	2020-01-10 00:00:00	2020-01-17 03:00:00	1579226400	2.2
